;".STOXX50E;Trade Price; ";".STOXX50E;Volatility;1 Month";".STOXX50E;Volatility;2 Months";".STOXX50E;Volatility;3 Months";".STOXX50E;Volatility;6 Months";".STOXX50E;Volatility;1 Year";".STOXX50E;Volatility;23 Days"
08/11/2013;3034,91;11,2590989612487;10,6616141987711;13,1893934415471;15,621901633668;;11,2590989612487
07/11/2013;3042,98;11,5290843612546;11,4046117497027;13,1681429314918;15,6226220724614;;11,5290843612546
06/11/2013;3056,4;11,4016960285019;11,3353958872585;13,1255303050562;15,6143867398473;;11,4016960285019
05/11/2013;3035,92;11,535884708175;11,4647760328461;13,1491147399725;15,6063453337632;;11,535884708175
04/11/2013;3061,18;11,2915029180482;11,2026716869668;13,0065310175518;15,5700796977082;;11,2915029180482
01/11/2013;3052,14;11,527180444484;11,2028865755195;13,098465601201;15,589358699458;;11,527180444484
31/10/2013;3067,95;11,9176141446981;11,3113453470272;13,0400572732228;15,586487368693;;11,9176141446981
30/10/2013;3040,69;12,291700715236;11,9258460430705;12,9509903903653;15,6964780888652;;12,291700715236
29/10/2013;3050,64;12,2148903110284;12,4703624337579;13,1822955896138;15,6875524540197;;12,2148903110284
28/10/2013;3022,04;11,9727732971802;12,3760077459631;13,0908304682907;15,6422806312954;;11,9727732971802
25/10/2013;3034,5;11,8206684339741;12,330507029557;13,0785684108689;15,6318202447617;;11,8206684339741
24/10/2013;3038,96;11,8432313866658;14,0751319053079;13,0685167512539;15,7136907671974;;11,8432313866658
23/10/2013;3017,16;12,0632788671995;14,0313807088479;13,021051474402;15,736220583339;;12,0632788671995
22/10/2013;3045,77;11,5879715208485;13,7862269321795;12,8885957217436;15,6693786396859;;11,5879715208485
21/10/2013;3028,65;11,7984970386537;14,0451693030168;12,9916355456066;15,772189369485;;11,7984970386537
18/10/2013;3033,31;11,8290773484165;14,1175356037732;12,9861099238206;16,2877168344166;;11,8290773484165
17/10/2013;3010,39;11,7207105601095;14,4766140116455;12,9363123081884;16,2658207093684;;11,7207105601095
16/10/2013;3015,4;11,9377718766115;14,7667818534296;12,9277702325194;16,2856063609849;;11,9377718766115
15/10/2013;3004,56;11,9284380588;14,8101565458214;13,1314653503345;16,2824683882434;;11,9284380588
14/10/2013;2977,69;11,7133763617533;14,7823493782901;13,0803241254273;16,5562628508022;;11,7133763617533
11/10/2013;2974,28;11,7407035719563;14,7965250742171;13,2182483363662;16,5844093152932;;11,7407035719563
10/10/2013;2969,41;13,0123796532436;14,8283488930114;13,2300922714862;16,595007119691;;13,0123796532436
09/10/2013;2904,73;11,1987840178557;13,8959136435668;12,5969950139752;16,4824235385707;;11,1987840178557
08/10/2013;2903,35;11,5726728503049;13,9085223003243;12,6687132237906;16,4924727422847;;11,5726728503049
07/10/2013;2923,04;11,2264659382258;13,8922713629389;12,5779709551106;16,8135347930215;;11,2264659382258
04/10/2013;2928,31;11,1305411075382;13,8744131978688;12,5800817266638;16,8101767063087;;11,1305411075382
03/10/2013;2902,12;11,3955461952379;13,8552190647703;13,0743302960155;16,7723203258309;;11,3955461952379
02/10/2013;2918,31;12,4221555581996;13,7717535015715;13,6513109772432;16,8754493417584;;12,4221555581996
01/10/2013;2933,02;13,3328454372518;13,6939834005877;14,6361456887609;16,8883516467661;;13,3328454372518
30/09/2013;2893,15;12,829777128372;13,7417443171404;14,7277151507336;16,9401127810207;;12,829777128372
27/09/2013;2919,34;12,3390897465765;13,5230183305515;14,6852556010605;17,1242269015499;;12,3390897465765
26/09/2013;2922,99;15,5151905833178;13,5618509901036;14,7207725336876;17,1290074190233;;15,5151905833178
25/09/2013;2927,35;15,5183545506726;13,5475778467187;14,8016576873221;17,2050066392502;;15,5183545506726
24/09/2013;2922,93;15,5576396414587;13,5493784955437;14,8320974768517;17,2132440428943;;15,5576396414587
23/09/2013;2906,35;15,9978549377992;13,5812288306276;15,4055151661378;17,2931371799201;;15,9978549377992
20/09/2013;2927,19;15,8631752124196;13,6059486024003;15,427354453215;17,2597930360732;;15,8631752124196
19/09/2013;2936,2;16,5208217338808;13,5707026517449;15,7686542179823;17,3078684539631;;16,5208217338808
18/09/2013;2908,92;16,8049015935994;13,4466647778578;16,0403681629151;17,3622411356302;;16,8049015935994
17/09/2013;2890,95;16,8151827224304;13,4083456012247;17,7690668947164;17,4407688043925;;16,8151827224304
16/09/2013;2894,64;16,9422780507283;13,6966113199312;17,8244298433059;17,4746219020775;;16,9422780507283
13/09/2013;2867,11;16,69805109299;13,60376146697;17,7452274509713;17,4577701136807;;16,69805109299
12/09/2013;2862,07;16,7659939396676;13,7996220028308;17,9105205850089;17,5713448617424;;16,7659939396676
11/09/2013;2863,44;16,762338699077;13,8089246406274;17,9087439108629;17,5761238207776;;16,762338699077
10/09/2013;2851,4;16,7386729284997;13,8263117407986;17,9072703939279;17,5727408309365;;16,7386729284997
09/09/2013;2798,31;15,7409984592845;13,2506227611348;17,6012037014799;17,3886752724607;;15,7409984592845
06/09/2013;2803,42;15,7322073662499;13,2484985853628;17,8150768498154;17,4928027576462;;15,7322073662499
05/09/2013;2774,2;15,4643041010028;13,0833243406364;17,7052225450261;17,4424349099208;;15,4643041010028
04/09/2013;2758,29;15,3101932018417;13,8983890872145;18,0100523609729;17,4264121295881;;15,3101932018417
03/09/2013;2753,35;15,2947903818859;14,7721219076692;18,1849620067738;17,7357609712438;;15,2947903818859
02/09/2013;2774,09;15,9241680057086;16,1113376518182;18,4416456555652;17,7011845902442;;15,9241680057086
30/08/2013;2721,37;14,5492474113235;15,8825741091883;18,046395391998;17,5284433373146;;14,5492474113235
29/08/2013;2758,31;14,0090377503169;15,6161081802178;17,9156211397426;17,4562428100479;;14,0090377503169
28/08/2013;2742,61;13,8817311872404;15,6573783575213;17,9978944597191;17,575853596173;;13,8817311872404
27/08/2013;2749,27;13,8570605808951;15,7484316751142;18,0182740785214;18,12026696352;;13,8570605808951
26/08/2013;2821,45;10,688432531156;14,2982440985389;17,6127264798323;17,7738535528428;;10,688432531156
23/08/2013;2826,05;11,1036366612857;15,1618459367339;17,845763637467;17,9633003651505;;11,1036366612857
22/08/2013;2812,32;11,0746137642965;15,3454435987502;17,9526023905992;;;11,0746137642965
21/08/2013;2774,58;10,2816036930629;15,6728869220616;17,7761841619948;;;10,2816036930629
20/08/2013;2787,98;10,1063892776747;16,0877769235884;18,2241049613445;;;10,1063892776747
19/08/2013;2823,35;9,72022053404757;18,3238767263323;18,0783827159482;;;9,72022053404757
16/08/2013;2854,27;8,66064643888014;18,1754057992235;17,9458849321137;;;8,66064643888014
15/08/2013;2835,86;9,27713966662952;18,1351945378348;17,9063287341596;;;9,27713966662952
14/08/2013;2852,08;8,8664687241507;18,2842802274824;17,8841919550298;;;8,8664687241507
13/08/2013;2841,61;9,02405712268373;18,2773014090446;17,8724880688298;;;9,02405712268373
12/08/2013;2827,15;9,17491506800257;18,2725975030167;17,8711368550932;;;9,17491506800257
09/08/2013;2825,62;9,26173430526453;18,3642485467399;17,9157207615037;;;9,26173430526453
08/08/2013;2816,88;9,29578782071957;18,6934935613072;17,9168441917589;;;9,29578782071957
07/08/2013;2794,44;10,9773372373006;18,6174432589466;17,8676640723586;;;10,9773372373006
06/08/2013;2790,78;13,2614534985528;19,0740898999518;17,8857055308832;;;13,2614534985528
05/08/2013;2809,08;15,5733846417319;19,2603944364373;17,8694424519862;;;15,5733846417319
02/08/2013;2811;16,4395506049778;19,7354272419383;17,9148064235394;;;16,4395506049778
01/08/2013;2808,64;16,8075163184801;19,7440404304858;17,9431407893101;;;16,8075163184801
31/07/2013;2768,15;16,4169568890891;19,5352684922945;18,0043699782065;;;16,4169568890891
30/07/2013;2759,21;16,7001524588474;19,6843271457504;18,0008360269312;;;16,7001524588474
29/07/2013;2741,73;16,7051452969259;19,6520840850832;17,9590869131237;;;16,7051452969259
26/07/2013;2741,96;18,0418118806429;20,086423714274;17,9641097369361;;;18,0418118806429
25/07/2013;2740,29;18,2677438920454;20,4235960727904;18,1326459852741;;;18,2677438920454
24/07/2013;2752,25;19,1171481430043;20,5870806162666;18,1808389217231;;;19,1171481430043
23/07/2013;2722,9;19,8001332613002;20,4362768726562;18,0590921511276;;;19,8001332613002
22/07/2013;2725,4;23,682898224569;21,0190300411997;18,2846046871662;;;23,682898224569
19/07/2013;2716,17;23,7720727990979;21,0378682683695;19,2135525814534;;;23,7720727990979
18/07/2013;2717,99;23,7719924085536;21,0378195493329;19,2176010975715;;;23,7719924085536
17/07/2013;2681,88;23,7593510293225;20,7561666446378;19,1017092285653;;;23,7593510293225
16/07/2013;2665,61;23,6835382238895;20,7188712422699;19,0714722899339;;;23,6835382238895
15/07/2013;2686,69;23,5351645341366;20,6526641892799;19,5078942587617;;;23,5351645341366
12/07/2013;2674,87;23,5874116365413;20,662118031889;19,5314412380976;;;23,5874116365413
11/07/2013;2681,32;23,9860507670981;20,7397568767256;19,5374146859139;;;23,9860507670981
10/07/2013;2659,71;23,7972895828299;20,626392671871;19,716928173982;;;23,7972895828299
09/07/2013;2664,14;24,5915475313166;20,6673324699492;19,7375908459169;;;24,5915475313166
08/07/2013;2650,85;24,8382518962702;20,6281602221831;20,344307921135;;;24,8382518962702
05/07/2013;2596,01;24,176287961347;19,9687136255862;19,9222048564414;;;24,176287961347
04/07/2013;2646,54;23,5290971236171;19,5679792082091;19,53932043274;;;23,5290971236171
03/07/2013;2570,76;21,0599490929061;18,1217859093221;18,8638021107396;;;21,0599490929061
02/07/2013;2603,2;20,9720905236443;18,4294129615817;18,7473063121102;;;20,9720905236443
01/07/2013;2622,62;21,0664025265753;18,3800583684422;18,933789152264;;;21,0664025265753
28/06/2013;2602,59;21,3058725834785;18,2617742411871;19,3412575776047;;;21,3058725834785
27/06/2013;2619,86;22,1113474681577;18,2100492119036;19,317125709368;;;22,1113474681577
26/06/2013;2602,81;22,3790413907994;18,4145937912163;19,3927681929462;;;22,3790413907994
25/06/2013;2543,37;20,5345654254709;17,5144006629051;18,8203555489397;;;20,5345654254709
24/06/2013;2511,83;20,4598405562157;17,1837432431624;18,7682926113721;;;20,4598405562157
21/06/2013;2549,48;20,4333896493373;17,3085818583673;18,5593087407342;;;20,4333896493373
20/06/2013;2586,45;20,1626191329503;18,5627268279542;18,4364702054567;;;20,1626191329503
19/06/2013;2683,98;16,6429938396623;16,1439552149556;17,1454409402698;;;16,6429938396623
18/06/2013;2700,93;16,6963957661626;16,1210773305691;17,2801942588042;;;16,6963957661626
17/06/2013;2702,69;16,6942399101041;16,1144587447904;17,3426975369389;;;16,6942399101041
14/06/2013;2667,32;16,0672581264411;16,7671155341776;17,1839347145834;;;16,0672581264411
13/06/2013;2661,71;16,2645894222663;16,833064220677;17,4375673487718;;;16,2645894222663
12/06/2013;2666,52;16,2677557011348;16,8487080203049;17,4412698998856;;;16,2677557011348
11/06/2013;2683,2;16,3212588192042;17,2037991960551;17,4059568983918;;;16,3212588192042
10/06/2013;2719,4;15,8233651935827;16,9094253336613;17,2171736259165;;;15,8233651935827
07/06/2013;2724,08;15,9714760341392;17,9308062993285;17,4374096357897;;;15,9714760341392
06/06/2013;2676,21;14,8951536441549;17,4562882740243;17,0953102760395;;;14,8951536441549
05/06/2013;2709,33;14,4539793001088;17,153537801676;16,9172822273352;;;14,4539793001088
04/06/2013;2755,7;14,4070060516123;16,9740282480169;17,2015561765999;;;14,4070060516123
03/06/2013;2747,74;14,402559007495;17,0734594561045;17,196518050789;;;14,402559007495
31/05/2013;2769,64;14,1024609990923;17,3952561724127;17,1680565005651;;;14,1024609990923
30/05/2013;2799,2;13,5734768774165;17,8345039883878;17,0748559446077;;;13,5734768774165
29/05/2013;2786,54;14,0461295353531;17,8333259855116;17,3162835405032;;;14,0461295353531
28/05/2013;2835,87;12,83856184109;17,4767771325267;18,1000938612656;;;12,83856184109
27/05/2013;2795;12,095482683018;17,2170588589672;17,9558473633569;;;12,095482683018
24/05/2013;2764,29;12,4692975643517;17,3400954340578;18,2145254430753;;;12,4692975643517
23/05/2013;2776,78;15,4534340729318;17,2965943498721;;;;15,4534340729318
22/05/2013;2835,01;13,0602092664225;16,6494610482807;;;;13,0602092664225
21/05/2013;2821,65;13,1103981904;16,9091764905913;;;;13,1103981904
20/05/2013;2824,5;13,0402427833639;17,2261000237933;;;;13,0402427833639
17/05/2013;2817,99;15,6260599226083;17,3434611044493;;;;15,6260599226083
16/05/2013;2806,7;15,9185553401332;17,4232044934468;;;;15,9185553401332
15/05/2013;2809,58;16,00203601678;17,7509095457243;;;;16,00203601678
14/05/2013;2795,63;17,0718988193412;17,7411820694691;;;;17,0718988193412
13/05/2013;2777,39;17,0268252063409;17,6979411552607;;;;17,0268252063409
10/05/2013;2785,24;18,6130685091539;17,709046916573;;;;18,6130685091539
09/05/2013;2773,16;18,6095018867909;17,9875244581419;;;;18,6095018867909
08/05/2013;2784,62;18,4555772333258;17,9651381194002;;;;18,4555772333258
07/05/2013;2769,08;19,2777530535563;17,9334489924275;;;;19,2777530535563
06/05/2013;2750,52;19,442000118199;18,7380242398483;;;;19,442000118199
03/05/2013;2763,68;20,152653521386;18,6807891887871;;;;20,152653521386
02/05/2013;2718,9;20,6080385661276;18,3892015081174;;;;20,6080385661276
01/05/2013;2711,74;20,6272351530418;18,4741271818856;;;;20,6272351530418
30/04/2013;2712;21,0369467728109;18,829386659767;;;;21,0369467728109
29/04/2013;2717,38;21,0589217611611;20,3890969499219;;;;21,0589217611611
26/04/2013;2683,43;21,1067089213712;20,2630547293793;;;;21,1067089213712
25/04/2013;2704,41;20,9365800783797;20,6584866319576;;;;20,9365800783797
24/04/2013;2702,05;21,1740455657441;;;;;21,1740455657441
23/04/2013;2662,88;21,1064916038721;;;;;21,1064916038721
22/04/2013;2583,62;18,6593703245824;;;;;18,6593703245824
19/04/2013;2575,16;18,6495794122286;;;;;18,6495794122286
18/04/2013;2555,5;18,3648584485337;;;;;18,3648584485337
17/04/2013;2553,49;19,2552296818319;;;;;19,2552296818319
16/04/2013;2609,3;18,0858566454445;;;;;18,0858566454445
15/04/2013;2624,71;18,0303145764944;;;;;18,0303145764944
12/04/2013;2633,47;18,0348997437366;;;;;18,0348997437366
11/04/2013;2674,33;18,0735481926869;;;;;18,0735481926869
10/04/2013;2661,62;18,053182926899;;;;;18,053182926899
09/04/2013;2595,13;15,731244497764;;;;;15,731244497764
08/04/2013;2589,25;17,8015081132357;;;;;17,8015081132357
05/04/2013;2585,28;17,7969842828466;;;;;17,7969842828466
04/04/2013;2621,43;17,3193469441025;;;;;17,3193469441025
03/04/2013;2639,01;17,384755226345;;;;;17,384755226345
02/04/2013;2679,8;17,2156541766809;;;;;17,2156541766809
28/03/2013;2624,02;19,1034852249774;;;;;19,1034852249774
27/03/2013;2612,46;19,257539673949;;;;;19,257539673949
26/03/2013;2641,12;19,9345148112858;;;;;19,9345148112858
25/03/2013;2649,28;;;;;;
22/03/2013;2681,67;;;;;;
21/03/2013;2683,92;;;;;;
20/03/2013;2708,9;;;;;;
19/03/2013;2671,96;;;;;;
18/03/2013;2705,47;;;;;;
15/03/2013;2725,72;;;;;;
14/03/2013;2744,7;;;;;;
13/03/2013;2704,73;;;;;;
12/03/2013;2711,85;;;;;;
11/03/2013;2718,71;;;;;;
08/03/2013;2728,78;;;;;;
07/03/2013;2690,85;;;;;;
06/03/2013;2679,89;;;;;;
05/03/2013;2683,02;;;;;;
04/03/2013;2619,78;;;;;;
01/03/2013;2616,75;;;;;;
28/02/2013;2633,55;;;;;;
27/02/2013;2611,89;;;;;;
26/02/2013;2570,52;;;;;;
25/02/2013;2651,86;;;;;;
22/02/2013;2630,05;;;;;;
21/02/2013;2579,76;;;;;;
